"FCT record ID","FCT","Food ID","Locale","Food code","English name","Local name","Sub-group code","Alternative Name","Tags","Water","Total nitrogen","Nitrogen conversion factor","Protein","Fat","Carbohydrate","Energy (kcal)","Energy (kJ)","Alcohol","Englyst fibre","Starch","Total sugars","AOAC","Non-milk extrinsic sugars","Intrinsic and milk sugars","Glucose","Fructose","Maltose","Lactose","Sucrose","Other sugars (UK)","FS Table sugar","FS Other Added Sugar","FS Honey","FS Fruit Juice","FS Dried Fruit","FS Fruit Puree","FS Stewed Fruit","FS Vegetable Puree","Satd FA","Cis-Mon FA","Cis-n3 FA","Cis-n6 FA","Trans FA","Cholesterol","Retinol","Total carotene","Alpha-carotene","Beta-carotene","Beta cryptoxanthin","Vitamin A","Vitamin D","Thiamin","Riboflavin","Niacin","Tryptophan/60","Niacin equivalent","Vitamin C","Vitamin E","Vitamin B6","Vitamin B12","Folate","Pantothenic acid","Biotin","Sodium","Potassium","Calcium","Magnesium","Phosphorus","Iron","Haem iron","Non-haem iron","Copper","Zinc","Chloride","Iodine","Manganese","Selenium","Total FS","Fruit","Dried fruit","Fruit juice","Smoothie fruit","Tomatoes","Tomato puree","Brassicaceae","Yellow Red Green","Beans","Nuts","Other Vegetables","Beef","Lamb","Pork","Processed Red Meat","Other Red Meat","Burgers","Sausages","Offal","Poultry","Processed Poultry","Game Birds","White Fish","Oily Fish","Canned Tuna","Shellfish","Cottage Cheese","Cheddar Cheese","Other Cheese","Vitamin A, retinol activity equivalents"
"11452","UK_NDB_3","118932","UK_current","26VCHSANWM","Vegan cheese sandwich with white/malted bread","Vegan cheese sandwich with white/malted bread","62R","","","40","2.5","5.96","15.2","12.4","30.2","286","1201","0","2","28.1","2.1","2.3","0","2.1","0","0.2","1.8","0.1","0","0","0.7","0","0","0","0","0","0","0","7.35","3.15","0.12","0.54","0.36","24","107","68","0","68","0","118","0.07","0.16","0.18","1.5","3.7","5.2","0","0.4","0.1","0.8","53","0.6","2","485","140","402","33","282","1.3","0","1.3","0.13","1.5","746","15","0.42","7","0.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.5","0",""
"11432","UK_NDB_3","118933","UK_current","26VCHSANWO","Vegan cheese sandwich with wholemeal/oatmeal bread","Vegan cheese sandwich with wholemeal/oatmeal bread","62R","","","41","2.5","6.04","15.2","12.8","27.6","280","1174","0","2.9","25.7","2","3.9","0","1.9","0.6","0.2","0.9","0.1","0.2","0","1.4","0","0","0","0","0","0","0","7.49","3.26","0.14","0.68","0.39","24","107","68","0","68","0","118","0.07","0.18","0.18","2.1","3.7","5.8","0","0.4","0.1","0.8","59","0.5","5","485","175","339","52","327","1.7","0","1.7","0.14","1.9","764","13","0.99","7","1.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.5","0",""
"11636","UK_NDB_3","119062","UK_current","26VDWRWH","Vegan hoisin duck wrap, white","Vegan hoisin duck wrap, white","37K","","","48.7","1.4","6.06","8.7","12.5","26.3","245","1030","0","2.1","24.5","1.8","3.3","0.2","1.6","0.8","0.2","0.3","0.2","0.3","0","0.9","0","0","0","0","0","0","0","1.78","6.02","0.72","3.29","0.09","7","8","7","0","7","0","9","0.02","0.17","0.18","1","1.8","2.8","0.2","2.8","0.1","0.1","32","0.2","3","404","124","71","24","130","1.2","0","1.2","0.1","2.2","676","11","0.8","5","0.9","0","0","0","0","0","0","0","0.01","0","0","10.94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11636","UK_NDB_3","119063","UK_current","26VDWRWM","Vegan hoisin duck wrap, wholemeal","Vegan hoisin duck wrap, wholemeal","37K","","","48.7","1.4","6.06","8.7","12.5","26.3","245","1030","0","2.1","24.5","1.8","3.3","0.2","1.6","0.8","0.2","0.3","0.2","0.3","0","0.9","0","0","0","0","0","0","0","1.78","6.02","0.72","3.29","0.09","7","8","7","0","7","0","9","0.02","0.17","0.18","1","1.8","2.8","0.2","2.8","0.1","0.1","32","0.2","3","404","124","71","24","130","1.2","0","1.2","0.1","2.2","676","11","0.8","5","0.9","0","0","0","0","0","0","0","0.01","0","0","10.94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11682","UK_NDB_3","118940","UK_current","26VFLF","Vegan fishless fingers (not Quorn)","Vegan fishless fingers (not Quorn)","37L","","","66.1","2.7","6.25","16.9","12","5.6","197","820","0","0.4","5","0.6","1.2","0.5","0.1","0.2","0.3","0","0","0.1","0","0","0","0","0.3","0","0","0","0","2.84","5.56","0.64","2.44","0","0","0","0","0","0","0","0","0","0.06","0.05","0.2","0.4","0.6","0.3","2.3","0.1","0","76","0.2","7","300","67","36","8","157","3","0","3","0.3","0.8","694","1","0.26","1","0.3","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"7662","UK_NDB_3","118951","UK_current","26VGBISC","Vegan cookie / biscuit","Vegan cookie / biscuit","7A","","","3.6","1","5.7","5.7","23.6","68.3","491","2063","0","2","34.5","33.9","2.7","32.7","1.2","0","0","0","0","33.9","0","31.1","0.8","0","0","0","0","0","0","11.78","8.32","0.11","2.19","0.02","3","0","0","0","0","0","0","0","0.13","0.08","1.3","1.1","2.4","0","2.2","0","0","36","0.5","5","194","217","127","34","132","2.4","0","2.4","0.22","0.7","132","5","0.57","4","31.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8016","UK_NDB_3","118950","UK_current","26VGCAKE","Vegan cake / brownie","Vegan cake / brownie","8D","","","8.1","0.9","6.25","5.4","25.4","57.5","466","1951","0","1.4","17.2","40.3","1.9","40.1","0.3","0","0","0","0.1","40.2","0","40.1","0","0","0","0","0","0","0","11","9.87","0.26","1.42","0.74","130","183","101","0","101","0","200","0.85","0.07","0.14","0.6","1.2","1.8","0","1.1","0.1","0.5","11","0.4","5","96","148","50","30","108","1.5","0","1.5","0.26","0.8","179","18","0.31","8","40.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11402","UK_NDB_3","116258","UK_current","26VGCHOC","Vegan chocolate","Vegan chocolate","44R","","","1.3","1.6","6.25","9.9","50.3","22","575","2382","0","9.8","7.6","14.4","13","14.4","0","0.2","0.2","0","0","13.9","0","14.4","0","0","0","0","0","0","0","29","20.67","0.01","0.27","0","0","3","15","0","15","0","6","0","0.06","0.24","0.6","0","0.6","4.7","0.4","0.1","0","14","0.2","1","18","849","73","278","408","7.2","0","7.2","0.05","0","0","0","0","0","14.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10153","UK_NDB_3","116184","UK_current","26VGCMRM","Vegetable chow mein / yakisoba, stir fry (with noodles), ready meal","Vegetable chow mein / yakisoba, stir fry (with noodles), ready meal","37M","","","73","0.6","6.06","3.5","6.5","14.1","126","526","0","1.6","12.9","1.3","2.1","0.4","0.9","0.6","0.4","0","0","0.3","0","0.4","0","0","0","0","0","0","0","1.09","2.19","0.08","2.78","0","0","0","159","1","155","7","27","0.04","0.04","0.07","1.1","0.8","1.9","12.4","1.6","0.1","0","13","0.4","3","364","134","33","18","66","1","0","1","0.08","0.5","663","1","0.3","6","0.4","0","0","0","0","0","0","0","8.82","0","0","44.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11682","UK_NDB_3","116260","UK_current","26VGFSH","Vegan / plant based fish, e.g. salmon, tuna","Vegan / plant based fish, e.g. salmon, tuna","37L","","","66.1","2.7","6.25","16.9","12","5.6","197","820","0","0.4","5","0.6","1.2","0.5","0.1","0.2","0.3","0","0","0.1","0","0","0","0","0.3","0","0","0","0","2.84","5.56","0.64","2.44","0","0","0","0","0","0","0","0","0","0.06","0.05","0.2","0.4","0.6","0.3","2.3","0.1","0","76","0.2","7","300","67","36","8","157","3","0","3","0.3","0.8","694","1","0.26","1","0.3","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"6323","UK_NDB_3","116246","UK_current","26VGLP","Vegan lasagne (e.g. Quorn / plant mince based)","Vegan lasagne (e.g. Quorn / plant mince based)","37K","","","73.3","0.7","6.49","4.4","2.7","12.7","90","378","0","1.2","10.2","2.5","1.7","0","2.5","0.9","1","0","0.6","0","0","0.3","0","0","0.1","0","0","0","0.8","1.25","0.3","0.01","0.15","0.05","5","18","424","12","408","20","88","0.02","0.09","0.17","0.3","2.3","2.6","5.8","1.6","0.2","0.2","24","0.5","3","197","410","74","27","112","0.7","0","0.7","0.22","1.6","303","10","0.49","3","1.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8784","UK_NDB_3","118949","UK_current","26VGLV","Vegan lasagne, vegetable based","Vegan lasagne, vegetable based","37M","","","74.1","0.8","6.94","4.6","3.8","16","112","474","0","1.2","12.7","3.2","1.4","0.2","3","0.8","0.9","0.3","0.9","0.4","0","0.2","0","0","0","0","0","0","0.9","1.84","1.07","0.08","0.27","0.1","7","35","813","140","732","22","170","0.12","0.11","0.09","0.9","1","1.8","5","0.9","0.1","0.2","13","0.4","2","78","188","95","18","90","0.6","0","0.6","0.07","0.6","167","8","0.2","3","1.1","0","0","0","0","21.74","2.38","0","7.77","0","0","10.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.18","0",""
"819","UK_NDB_3","118952","UK_current","26VGMC","Vegan macaroni cheese","Vegan macaroni cheese","1E","","","63.7","1.2","6.72","7.5","8.3","17.7","171","716","0","1.2","15.3","2.4","1.1","0","2.4","0","0","0.2","2.2","0","0","0","0","0","0","0","0","0","0","4.25","2.48","0.14","0.45","0.24","17","83","47","0","47","0","91","0.3","0.02","0.15","0.6","1.9","2.4","0.5","0.7","0.1","0.5","10","0.6","2","279","111","177","19","152","0.4","0","0.4","0.12","1","456","19","0.17","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.6","0",""
"11486","UK_NDB_3","119074","UK_current","26VGNPAN","Vegan / plant based panini","Vegan / plant based panini","62R","","","46.7","1.1","5.92","6.6","7.3","40.2","243","1026","0","2.7","33.9","6.3","3.9","3.5","2.8","1.6","1.7","1.2","0","1.6","0","3","0","0","0","0","0.4","0","0","1.36","2.86","0.23","1.76","0.04","0","0","1106","421","896","0","184","0","0.19","0.04","1.1","1.3","2.3","3.4","0.8","0.1","0","41","0.3","1","383","199","101","28","142","1.6","0","1.6","0.14","0.7","685","3","0.49","2","3.4","2.64","0","0.24","0","0","0","0","15.25","16.91","0","3.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11486","UK_NDB_3","119081","UK_current","26VGNTWH","Vegan / plant based toastie with white/malted bread","Vegan / plant based toastie with white/malted bread","62R","","","46.7","1.1","5.92","6.6","7.3","40.2","243","1026","0","2.7","33.9","6.3","3.9","3.5","2.8","1.6","1.7","1.2","0","1.6","0","3","0","0","0","0","0.4","0","0","1.36","2.86","0.23","1.76","0.04","0","0","1106","421","896","0","184","0","0.19","0.04","1.1","1.3","2.3","3.4","0.8","0.1","0","41","0.3","1","383","199","101","28","142","1.6","0","1.6","0.14","0.7","685","3","0.49","2","3.4","2.64","0","0.24","0","0","0","0","15.25","16.91","0","3.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11486","UK_NDB_3","119082","UK_current","26VGNTWM","Vegan / plant based toastie with wholemeal/oatmeal bread","Vegan / plant based toastie with wholemeal/oatmeal bread","62R","","","46.7","1.1","5.92","6.6","7.3","40.2","243","1026","0","2.7","33.9","6.3","3.9","3.5","2.8","1.6","1.7","1.2","0","1.6","0","3","0","0","0","0","0.4","0","0","1.36","2.86","0.23","1.76","0.04","0","0","1106","421","896","0","184","0","0.19","0.04","1.1","1.3","2.3","3.4","0.8","0.1","0","41","0.3","1","383","199","101","28","142","1.6","0","1.6","0.14","0.7","685","3","0.49","2","3.4","2.64","0","0.24","0","0","0","0","15.25","16.91","0","3.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11682","UK_NDB_3","116261","UK_current","26VGPM","Vegan chorizo / salami / pepperami, e.g. Squeaky bean","Vegan chorizo / salami / pepperami, e.g. Squeaky bean","37L","","","66.1","2.7","6.25","16.9","12","5.6","197","820","0","0.4","5","0.6","1.2","0.5","0.1","0.2","0.3","0","0","0.1","0","0","0","0","0.3","0","0","0","0","2.84","5.56","0.64","2.44","0","0","0","0","0","0","0","0","0","0.06","0.05","0.2","0.4","0.6","0.3","2.3","0.1","0","76","0.2","7","300","67","36","8","157","3","0","3","0.3","0.8","694","1","0.26","1","0.3","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2432","UK_NDB_3","119128","UK_current","26VMMSW","Vegan mayonnaise - sandwich filling","Vegan mayonnaise","50R","","","19.3","0.2","6.25","1.1","74.8","2.4","686","2824","0","0","0","2.4","0","2.4","0","0.3","0.4","0","0","1.7","0","2.3","0","0","0","0","0","0","0","5.65","45.51","5.83","14.1","0.04","57","78","0","0","0","0","78","0","0","0.1","0","0.1","0.1","0","22.1","0.1","0.3","9","0.2","1","380","4","2","0","5","0.2","0","0.2","0","0.1","957","7","0","0","2.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11163","UK_NDB_3","116203","UK_current","26VOM3","Vegan omega 3 tablets","Vegan omega 3 tablets","54N","","","0","0","0","0","1.6","0","14","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.43","0.58","0.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"7103","UK_NDB_3","118959","UK_current","26VPIE","Vegan / plant based pie, containing wheat / pea / soya protein","Vegan / plant based pie, containing wheat / pea / soya protein","37K","","","41.3","1.2","6.25","7.5","20.4","27.3","316","1318","0","2.7","26","1.3","3.9","0","1.2","0.4","0.4","0","0","0.3","0","0","0","0","0","0","0","0","0.6","7.86","8.74","0.43","2.26","0.03","12","76","442","90","395","5","150","0.8","0.12","0.14","1","1.5","2.5","1.3","1.9","0.1","0","11","0.2","3","886","160","53","23","109","0.9","0","0.9","0.11","2.4","1394","3","0.93","3","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"7103","UK_NDB_3","118960","UK_current","26VPLP","Vegan porkless pie","Vegan porkless pie","37K","","","41.3","1.2","6.25","7.5","20.4","27.3","316","1318","0","2.7","26","1.3","3.9","0","1.2","0.4","0.4","0","0","0.3","0","0","0","0","0","0","0","0","0.6","7.86","8.74","0.43","2.26","0.03","12","76","442","90","395","5","150","0.8","0.12","0.14","1","1.5","2.5","1.3","1.9","0.1","0","11","0.2","3","886","160","53","23","109","0.9","0","0.9","0.11","2.4","1394","3","0.93","3","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"4100","UK_NDB_3","116262","UK_current","26VRG","Vegetables and mixed rice / grains, e.g. Merchant Gourmet","Vegetables and mixed rice / grains, e.g. Merchant Gourmet","37L","","","73.4","0.5","6.25","3.1","1.2","20.6","101","432","0","1.2","18.7","1.9","2.1","0.1","1.8","0.4","0.2","0","0","1.2","0","0.1","0","0","0","0","0","0","0","0.2","0.46","0.06","0.36","0","0","0","86","0","83","6","14","0","0.12","0.03","0.8","0.7","1.5","8.8","0.3","0","0","16","0.2","1","228","105","13","14","46","0.7","0","0.7","0.09","0.5","405","1","0.29","3","0.1","0","0","0","0","0","0","0","6.49","0","0","29.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11486","UK_NDB_3","119064","UK_current","26VSWRWH","Vegetable and salad wrap, white","Vegetable and salad wrap, white","62R","","","46.7","1.1","5.92","6.6","7.3","40.2","243","1026","0","2.7","33.9","6.3","3.9","3.5","2.8","1.6","1.7","1.2","0","1.6","0","3","0","0","0","0","0.4","0","0","1.36","2.86","0.23","1.76","0.04","0","0","1106","421","896","0","184","0","0.19","0.04","1.1","1.3","2.3","3.4","0.8","0.1","0","41","0.3","1","383","199","101","28","142","1.6","0","1.6","0.14","0.7","685","3","0.49","2","3.4","2.64","0","0.24","0","0","0","0","15.25","16.91","0","3.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11486","UK_NDB_3","119065","UK_current","26VSWRWM","Vegetable and salad wrap, wholemeal","Vegetable and salad wrap, wholemeal","62R","","","46.7","1.1","5.92","6.6","7.3","40.2","243","1026","0","2.7","33.9","6.3","3.9","3.5","2.8","1.6","1.7","1.2","0","1.6","0","3","0","0","0","0","0.4","0","0","1.36","2.86","0.23","1.76","0.04","0","0","1106","421","896","0","184","0","0.19","0.04","1.1","1.3","2.3","3.4","0.8","0.1","0","41","0.3","1","383","199","101","28","142","1.6","0","1.6","0.14","0.7","685","3","0.49","2","3.4","2.64","0","0.24","0","0","0","0","15.25","16.91","0","3.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11486","UK_NDB_3","118943","UK_current","26VTACO","Vegan / plant based mince taco","Vegan / plant based mince taco","62R","","","46.7","1.1","5.92","6.6","7.3","40.2","243","1026","0","2.7","33.9","6.3","3.9","3.5","2.8","1.6","1.7","1.2","0","1.6","0","3","0","0","0","0","0.4","0","0","1.36","2.86","0.23","1.76","0.04","0","0","1106","421","896","0","184","0","0.19","0.04","1.1","1.3","2.3","3.4","0.8","0.1","0","41","0.3","1","383","199","101","28","142","1.6","0","1.6","0.14","0.7","685","3","0.49","2","3.4","2.64","0","0.24","0","0","0","0","15.25","16.91","0","3.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10127","UK_NDB_3","116170","UK_current","26VWML","Vitabiotics Wellbaby Multivitamin Liquid (6 months - 4 years)","Vitabiotics Wellbaby Multivitamin Liquid (6 months - 4 years)","54I","","","0","0","6.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200","0","0","0","0","200","10","0.55","0.7","8","0","8","40","6","0.7","1.3","100","3","25","0","0","0","0","0","0","0","0","0","5","0","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"4051","UK_NDB_3","116171","UK_current","26VWVD","Vitabiotics Wellbaby Vitamin D drops (birth - 4 years)","Vitabiotics Wellbaby Vitamin D drops (birth - 4 years)","54M","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2701","UK_NDB_3","119098","UK_current","26YFFF","Yogurt, flavoured, 0% fat / fat free e.g. honey, vanilla, toffee (e.g. Muller Light)","Yogurt, flavoured, 0% fat / fat free e.g. honey, vanilla, toffee (e.g. Muller Light)","15B","","","88.7","0.8","6.38","4.9","0.3","7.8","51","218","0","0.7","0.7","7","0.9","2.8","4.3","1","0.3","0.1","3.4","1.5","0.7","0","1.6","0","0","0","0.6","0","0","0.3","0","0","0","0","0","5","0","0","0","0","5","0.01","0.12","0.21","0.2","1.2","1.4","0","0","0","0.3","5","0.6","1","100","247","135","16","151","0.1","0","0.1","0.03","0.6","355","27","0","2","2.2","10.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"701","UK_NDB_3","119097","UK_current","26YFHV","Yogurt, flavoured, e.g. honey, vanilla","Yogurt, flavoured, e.g. honey, vanilla","15B","","","79","0.7","6.38","4.2","3.7","12.3","96","406","0","0.3","0.9","11.5","0.4","5","6.4","2.3","1.5","0.2","2.7","4.3","0.5","5.9","0","0","0","0","0.6","0","0","2.46","0.81","0.02","0.07","0.08","3","36","0","0","0","0","36","0.06","0.12","0.16","0.2","0.7","0.9","0","0.2","0","0.3","6","0.4","1","52","170","140","13","96","0.1","0","0.1","0","0.4","161","27","0","2","6.5","9.21","0","0.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11620","UK_NDB_3","57514","UK_current","2AWAWA","Rice and beans / Waakye","Rice and beans / Waakye","37I","","","67.9","0.6","5.98","3.4","0.4","29.9","129","552","0","0.4","29.7","0.1","0.9","0","0.2","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0.12","0.11","0.01","0.13","0","0","0","1","0","1","0","0","0","0.02","0.01","0.3","1","1.3","0","0","0","0","26","0.2","2","47","45","9","9","40","0.2","0","0.2","0.09","0.5","131","0","0.31","4","0","0","0","0","0","0","0","0","0","10.68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2319","UK_NDB_3","31190","UK_current","AAMA","Apple and mango juice","Apple and mango juice, 100% juice","45R","","","86.6","0","6.25","0.1","0","9.7","37","157","0","0","0","9.7","0","9.7","0","2.4","5.5","0","0","1.8","0","0","0","0","9.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.02","0.2","0","0.2","25.5","0","0.1","0","1","0.1","1","3","89","6","4","6","0.1","0","0.1","0.01","0","64","0","0.03","0","9.7","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"270","UK_NDB_3","33167","UK_current","ABBS","Short, sweet biscuit (e.g. nice, malted milk)","Short, sweet biscuit (e.g. nice, malted milk)","7A","","","2.9","1.2","5.7","6.8","21.5","70.5","486","2042","0","1.9","52.8","17.7","2.5","17.6","0.3","0.4","0.4","0.4","0","16.4","0","16.4","0.5","0","0","0","0","0","0","10.1","7.86","0.08","2.2","0.05","10","0","0","0","0","0","0","0","0.17","0.02","1.7","1.4","3.1","0","2.7","0.1","0","9","0.4","2","246","155","115","20","106","1.7","0","1.7","0.12","0.7","230","0","0.64","3","16.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
